customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score
CUST00373,36,Chennai,Returning,ORD000373,03/03/2023,1266.07,Credit Card,7,5,No,Jackets,SKU0373,S,In Stock,Email Marketing,91
CUST00374,38,Chennai,Returning,ORD000374,19/12/2023,2274.49,UPI,4,0,No,Jackets,SKU0374,M,In Stock,Email Marketing,43
CUST00375,40,Bangalore,Returning,ORD000375,05/05/2023,1807.56,UPI,1,0,Yes,Jeans,SKU0375,S,In Stock,Word of Mouth,81
CUST00376,20,Bangalore,Returning,ORD000376,19/04/2023,4228.5,Wallet,8,50,No,Jackets,SKU0376,M,In Stock,Email Marketing,59
CUST00377,35,Kolkata,Returning,ORD000377,17/11/2023,997.35,Credit Card,6,15,No,Jackets,SKU0377,M,In Stock,Google Ads,62
CUST00378,48,Delhi,Returning,ORD000378,05/12/2023,2602.71,Net Banking,6,25,No,Shirts,SKU0378,L,In Stock,Word of Mouth,4
CUST00379,25,Kolkata,Returning,ORD000379,16/03/2023,6319.07,COD,2,5,No,Shirts,SKU0379,XXL,In Stock,Email Marketing,86
CUST00380,35,Hyderabad,Returning,ORD000380,24/01/2023,3119.58,Credit Card,1,5,No,Shirts,SKU0380,S,In Stock,Word of Mouth,85
CUST00381,25,Mumbai,Returning,ORD000381,23/06/2023,3368.94,UPI,2,0,No,T-Shirts,SKU0381,XXL,In Stock,Google Ads,89
CUST00382,29,Chennai,Returning,ORD000382,04/04/2023,4241.02,Wallet,4,0,No,Jackets,SKU0382,XL,In Stock,Email Marketing,75
CUST00383,18,Delhi,Returning,ORD000383,30/09/2023,1805.58,Wallet,2,0,No,Jackets,SKU0383,L,In Stock,Instagram,39
CUST00384,46,Mumbai,Returning,ORD000384,18/08/2023,877.87,COD,1,25,No,Jackets,SKU0384,L,In Stock,Google Ads,18
CUST00385,18,Delhi,Returning,ORD000385,18/04/2023,2764.77,Wallet,7,20,No,Sweatshirts,SKU0385,XL,In Stock,Facebook Ads,46
CUST00386,2,Jaipur,New,ORD000386,16/02/2023,2898.11,Wallet,8,15,Yes,Shirts,SKU0386,S,In Stock,Facebook Ads,64
CUST00387,54,Jaipur,Returning,ORD000387,15/11/2023,500,Credit Card,6,10,No,Dresses,SKU0387,XL,In Stock,Google Ads,66
CUST00388,35,Pune,Returning,ORD000388,09/12/2023,3062.61,Net Banking,4,40,Yes,Jeans,SKU0388,S,Out of Stock,Facebook Ads,90
CUST00389,16,Jaipur,Returning,ORD000389,07/01/2023,4104.78,COD,6,0,No,Dresses,SKU0389,M,In Stock,Google Ads,17
CUST00390,41,Kolkata,Returning,ORD000390,27/12/2023,1130.58,Credit Card,3,0,No,T-Shirts,SKU0390,L,In Stock,Instagram,49
CUST00391,36,Jaipur,Returning,ORD000391,03/05/2023,3153.33,Net Banking,8,5,No,T-Shirts,SKU0391,S,In Stock,Google Ads,29
CUST00392,33,Bangalore,Returning,ORD000392,26/01/2023,3838.4,Credit Card,2,25,No,Jackets,SKU0392,XXL,In Stock,Email Marketing,65
CUST00393,4,Chennai,New,ORD000393,12/07/2023,3380.02,Credit Card,5,50,Yes,Dresses,SKU0393,XXL,In Stock,Email Marketing,4
CUST00394,33,Kolkata,Returning,ORD000394,03/08/2023,3521.51,Wallet,1,0,No,Jackets,SKU0394,L,In Stock,Word of Mouth,92
CUST00395,14,Mumbai,Returning,ORD000395,08/04/2023,2132.8,Net Banking,6,30,No,Sweatshirts,SKU0395,XL,In Stock,Facebook Ads,96
CUST00396,21,Pune,Returning,ORD000396,01/01/2023,808.74,COD,2,30,No,T-Shirts,SKU0396,XL,In Stock,Facebook Ads,41
CUST00397,48,Pune,Returning,ORD000397,03/09/2023,1829.28,COD,4,0,Yes,T-Shirts,SKU0397,S,Out of Stock,Google Ads,83
CUST00398,20,Pune,Returning,ORD000398,21/02/2023,1620.91,Net Banking,6,5,No,Dresses,SKU0398,XL,In Stock,Facebook Ads,93
CUST00399,56,Mumbai,Returning,ORD000399,26/02/2023,2379.61,Wallet,8,10,Yes,T-Shirts,SKU0399,L,In Stock,Email Marketing,4
CUST00400,8,Mumbai,New,ORD000400,21/07/2023,4139.91,UPI,8,50,Yes,Sweatshirts,SKU0400,S,In Stock,Instagram,49
CUST00401,7,Mumbai,New,ORD000401,31/01/2023,532.24,Credit Card,6,0,No,Sweatshirts,SKU0401,M,In Stock,Google Ads,84
CUST00402,3,Mumbai,New,ORD000402,09/10/2023,2716.38,Wallet,4,25,No,Sweatshirts,SKU0402,XL,In Stock,Facebook Ads,57
CUST00403,17,Pune,Returning,ORD000403,06/06/2023,904.9,Net Banking,8,5,No,Jeans,SKU0403,XL,In Stock,Email Marketing,78
CUST00404,33,Pune,Returning,ORD000404,07/05/2023,1389.93,Credit Card,8,25,Yes,Sweatshirts,SKU0404,S,In Stock,Word of Mouth,83
CUST00405,48,Delhi,Returning,ORD000405,07/08/2023,3338.11,COD,1,10,No,Sweatshirts,SKU0405,XXL,In Stock,Facebook Ads,7
CUST00406,12,Kolkata,New,ORD000406,22/04/2023,715.08,UPI,4,15,No,Jeans,SKU0406,XL,In Stock,Instagram,30
CUST00407,59,Chennai,Returning,ORD000407,14/02/2023,3601.37,COD,4,30,No,Jackets,SKU0407,L,In Stock,Instagram,11
CUST00408,51,Jaipur,Returning,ORD000408,26/11/2023,500,Net Banking,7,30,No,Shirts,SKU0408,XL,In Stock,Facebook Ads,20
CUST00409,22,Jaipur,Returning,ORD000409,11/02/2023,3500.47,Credit Card,7,30,No,T-Shirts,SKU0409,M,In Stock,Facebook Ads,93
CUST00410,55,Bangalore,Returning,ORD000410,10/05/2023,500,Net Banking,8,0,No,Sweatshirts,SKU0410,XL,In Stock,Email Marketing,61
CUST00411,22,Pune,Returning,ORD000411,18/11/2023,1573.28,Credit Card,5,20,No,T-Shirts,SKU0411,XXL,In Stock,Facebook Ads,90
CUST00412,46,Bangalore,Returning,ORD000412,23/06/2023,5344.74,Wallet,7,0,No,Dresses,SKU0412,XL,In Stock,Word of Mouth,89
CUST00413,30,Kolkata,Returning,ORD000413,13/06/2023,5062.82,UPI,8,10,No,T-Shirts,SKU0413,S,In Stock,Email Marketing,32
CUST00414,38,Kolkata,Returning,ORD000414,23/09/2023,1881.21,Wallet,9,15,No,Jackets,SKU0414,XL,In Stock,Google Ads,25
CUST00415,38,Bangalore,Returning,ORD000415,26/10/2023,3084.94,Wallet,3,10,No,Jeans,SKU0415,XXL,In Stock,Word of Mouth,89
CUST00416,45,Pune,Returning,ORD000416,22/11/2023,4306.1,Net Banking,3,15,No,T-Shirts,SKU0416,S,In Stock,Email Marketing,99
CUST00417,51,Bangalore,Returning,ORD000417,10/09/2023,3521.94,UPI,4,50,Yes,T-Shirts,SKU0417,L,In Stock,Email Marketing,39
CUST00418,54,Jaipur,Returning,ORD000418,24/05/2023,2089.8,Credit Card,5,0,No,T-Shirts,SKU0418,S,In Stock,Instagram,64
CUST00419,8,Delhi,New,ORD000419,28/06/2023,1377.05,Credit Card,1,20,No,Shirts,SKU0419,M,In Stock,Email Marketing,58
CUST00420,27,Jaipur,Returning,ORD000420,29/12/2023,3802.15,COD,7,5,No,Shirts,SKU0420,S,In Stock,Word of Mouth,14
CUST00421,27,Hyderabad,Returning,ORD000421,28/08/2023,4196.05,Credit Card,9,0,No,Dresses,SKU0421,L,In Stock,Facebook Ads,0
CUST00422,34,Pune,Returning,ORD000422,17/10/2023,5073.55,Net Banking,8,0,No,Jeans,SKU0422,XL,Out of Stock,Word of Mouth,10
CUST00423,21,Pune,Returning,ORD000423,01/09/2023,500,Wallet,5,40,No,T-Shirts,SKU0423,S,In Stock,Google Ads,54
CUST00424,30,Chennai,Returning,ORD000424,23/03/2023,620.31,Wallet,4,30,No,T-Shirts,SKU0424,S,In Stock,Email Marketing,1
CUST00425,33,Mumbai,Returning,ORD000425,24/12/2023,4242.89,Wallet,7,40,No,T-Shirts,SKU0425,S,In Stock,Email Marketing,64
CUST00426,28,Hyderabad,Returning,ORD000426,19/11/2023,500,UPI,5,50,No,T-Shirts,SKU0426,S,In Stock,Email Marketing,94
CUST00427,47,Kolkata,Returning,ORD000427,18/08/2023,4357.82,Credit Card,7,0,Yes,Shirts,SKU0427,L,In Stock,Email Marketing,43
CUST00428,33,Pune,Returning,ORD000428,11/02/2023,2177.6,Net Banking,1,5,No,Jackets,SKU0428,XXL,In Stock,Instagram,15
CUST00429,5,Bangalore,New,ORD000429,11/10/2023,1718.63,UPI,1,20,Yes,Jackets,SKU0429,XXL,In Stock,Instagram,21
CUST00430,60,Hyderabad,Returning,ORD000430,21/01/2023,2808.14,COD,3,10,No,Dresses,SKU0430,S,In Stock,Facebook Ads,17
CUST00431,48,Chennai,Returning,ORD000431,04/02/2023,500,Net Banking,2,10,No,Sweatshirts,SKU0431,L,In Stock,Email Marketing,46
CUST00432,19,Kolkata,Returning,ORD000432,15/10/2023,3736.02,Net Banking,2,5,No,Jeans,SKU0432,L,In Stock,Google Ads,80
CUST00433,4,Mumbai,New,ORD000433,20/06/2023,5034.46,Net Banking,7,15,No,Jackets,SKU0433,S,Out of Stock,Facebook Ads,29
CUST00434,35,Mumbai,Returning,ORD000434,01/09/2023,3805.86,Wallet,2,15,No,T-Shirts,SKU0434,M,In Stock,Email Marketing,9
CUST00435,49,Chennai,Returning,ORD000435,10/02/2023,2130.24,Net Banking,4,0,No,Jackets,SKU0435,S,In Stock,Instagram,98
CUST00436,17,Chennai,Returning,ORD000436,14/03/2023,500,Credit Card,2,10,No,Dresses,SKU0436,M,In Stock,Google Ads,57
CUST00437,44,Bangalore,Returning,ORD000437,08/09/2023,500,Net Banking,6,15,No,Sweatshirts,SKU0437,S,In Stock,Facebook Ads,61
CUST00438,28,Pune,Returning,ORD000438,12/04/2023,505.54,Wallet,8,15,No,Jackets,SKU0438,M,Out of Stock,Google Ads,84
CUST00439,30,Mumbai,Returning,ORD000439,13/10/2023,2481.58,Net Banking,4,0,No,Dresses,SKU0439,M,In Stock,Email Marketing,79
CUST00440,29,Kolkata,Returning,ORD000440,25/10/2023,2670.1,COD,5,25,No,Shirts,SKU0440,S,In Stock,Word of Mouth,5
CUST00441,46,Hyderabad,Returning,ORD000441,22/07/2023,3802.67,COD,4,0,No,Sweatshirts,SKU0441,M,In Stock,Google Ads,66
CUST00442,53,Kolkata,Returning,ORD000442,03/02/2023,500,Wallet,3,5,No,Dresses,SKU0442,XL,In Stock,Google Ads,40
CUST00443,6,Delhi,New,ORD000443,08/08/2023,4466.82,Credit Card,5,25,No,Jackets,SKU0443,XXL,In Stock,Instagram,42
CUST00444,35,Delhi,Returning,ORD000444,22/02/2023,3541.61,Credit Card,9,15,No,Shirts,SKU0444,L,In Stock,Email Marketing,84
CUST00445,60,Chennai,Returning,ORD000445,04/11/2023,2009.75,UPI,8,0,Yes,Dresses,SKU0445,M,Out of Stock,Google Ads,76
CUST00446,41,Bangalore,Returning,ORD000446,05/12/2023,715.36,Wallet,8,20,No,Dresses,SKU0446,M,Out of Stock,Email Marketing,17
CUST00447,37,Delhi,Returning,ORD000447,20/06/2023,4373.71,Net Banking,8,15,No,Jackets,SKU0447,L,Out of Stock,Instagram,57
CUST00448,24,Mumbai,Returning,ORD000448,11/11/2023,2049.86,Wallet,8,25,No,Sweatshirts,SKU0448,M,In Stock,Email Marketing,59
CUST00449,29,Kolkata,Returning,ORD000449,21/04/2023,2469.97,UPI,7,25,No,Shirts,SKU0449,L,In Stock,Instagram,87
CUST00450,49,Kolkata,Returning,ORD000450,10/12/2023,3075.42,Wallet,8,20,No,T-Shirts,SKU0450,S,In Stock,Instagram,26
CUST00451,46,Chennai,Returning,ORD000451,30/11/2023,1130.2,Wallet,8,10,No,Jeans,SKU0451,XL,In Stock,Facebook Ads,67
CUST00452,53,Pune,Returning,ORD000452,15/01/2023,2076.73,UPI,8,0,No,Sweatshirts,SKU0452,XL,In Stock,Email Marketing,21
CUST00453,31,Pune,Returning,ORD000453,09/11/2023,3797.98,Credit Card,7,0,No,Shirts,SKU0453,XXL,In Stock,Word of Mouth,23
CUST00454,35,Hyderabad,Returning,ORD000454,06/12/2023,3646.14,Net Banking,1,10,No,Dresses,SKU0454,M,In Stock,Facebook Ads,39
CUST00455,60,Chennai,Returning,ORD000455,22/01/2023,3659.66,UPI,4,15,No,Shirts,SKU0455,XXL,In Stock,Instagram,73
CUST00456,33,Jaipur,Returning,ORD000456,06/07/2023,767.23,COD,4,15,Yes,Jeans,SKU0456,S,Out of Stock,Word of Mouth,65
CUST00457,52,Hyderabad,Returning,ORD000457,17/12/2023,2145.13,Credit Card,5,0,No,Jackets,SKU0457,XL,In Stock,Google Ads,39
CUST00458,21,Jaipur,Returning,ORD000458,10/08/2023,1905.41,COD,6,0,No,Jeans,SKU0458,S,Out of Stock,Google Ads,5
CUST00459,32,Pune,Returning,ORD000459,27/03/2023,3137.77,Credit Card,4,10,No,T-Shirts,SKU0459,S,In Stock,Facebook Ads,17
CUST00460,23,Chennai,Returning,ORD000460,17/01/2023,3003.49,Net Banking,2,0,Yes,T-Shirts,SKU0460,M,In Stock,Word of Mouth,80
CUST00461,33,Jaipur,Returning,ORD000461,09/09/2023,2733.14,Net Banking,6,25,No,Jeans,SKU0461,S,In Stock,Email Marketing,86
CUST00462,3,Chennai,New,ORD000462,27/07/2023,6198.6,Wallet,8,0,No,Sweatshirts,SKU0462,XL,In Stock,Word of Mouth,29
CUST00463,18,Chennai,Returning,ORD000463,17/07/2023,2063.79,COD,8,15,No,Sweatshirts,SKU0463,XXL,Out of Stock,Facebook Ads,20
CUST00464,25,Pune,Returning,ORD000464,29/01/2023,1888.27,Credit Card,7,40,No,Dresses,SKU0464,XL,In Stock,Email Marketing,61
CUST00465,42,Hyderabad,Returning,ORD000465,18/04/2023,764.88,Net Banking,6,0,Yes,T-Shirts,SKU0465,M,In Stock,Email Marketing,9
CUST00466,31,Hyderabad,Returning,ORD000466,24/12/2023,500,UPI,2,10,No,Dresses,SKU0466,XL,In Stock,Google Ads,12
CUST00467,54,Chennai,Returning,ORD000467,30/07/2023,669.52,Net Banking,7,0,No,T-Shirts,SKU0467,L,In Stock,Word of Mouth,75
CUST00468,58,Delhi,Returning,ORD000468,24/02/2023,1421.98,UPI,5,20,No,Jeans,SKU0468,XXL,In Stock,Email Marketing,8
CUST00469,3,Bangalore,New,ORD000469,20/11/2023,4465.11,Credit Card,6,15,Yes,Sweatshirts,SKU0469,L,Out of Stock,Facebook Ads,67
CUST00470,40,Pune,Returning,ORD000470,12/02/2023,2558.75,Net Banking,8,10,No,Sweatshirts,SKU0470,L,In Stock,Google Ads,38
CUST00471,46,Bangalore,Returning,ORD000471,29/08/2023,2790,Net Banking,8,15,No,Jeans,SKU0471,M,In Stock,Email Marketing,23
CUST00472,24,Bangalore,Returning,ORD000472,10/08/2023,2355.59,Credit Card,3,30,No,Dresses,SKU0472,S,In Stock,Word of Mouth,33
CUST00473,50,Hyderabad,Returning,ORD000473,22/04/2023,3047.95,Net Banking,7,0,Yes,Dresses,SKU0473,L,In Stock,Google Ads,60
CUST00474,32,Hyderabad,Returning,ORD000474,28/11/2023,4603.11,UPI,1,0,No,Shirts,SKU0474,XL,In Stock,Word of Mouth,40
CUST00475,47,Delhi,Returning,ORD000475,17/06/2023,500,Net Banking,1,30,No,T-Shirts,SKU0475,S,Out of Stock,Word of Mouth,4
CUST00476,22,Bangalore,Returning,ORD000476,19/09/2023,4327.51,COD,7,15,No,Dresses,SKU0476,XL,In Stock,Word of Mouth,78
CUST00477,23,Bangalore,Returning,ORD000477,19/09/2023,500,Wallet,9,30,No,Jeans,SKU0477,XL,In Stock,Google Ads,49
CUST00478,2,Chennai,New,ORD000478,03/11/2023,2542.3,UPI,7,15,No,Dresses,SKU0478,S,In Stock,Email Marketing,3
CUST00479,27,Hyderabad,Returning,ORD000479,25/07/2023,5787.86,COD,5,30,No,Sweatshirts,SKU0479,S,In Stock,Instagram,50
CUST00480,42,Bangalore,Returning,ORD000480,31/01/2023,3520.99,Credit Card,8,10,Yes,T-Shirts,SKU0480,XL,In Stock,Email Marketing,51
CUST00481,2,Kolkata,New,ORD000481,30/12/2023,3059.59,UPI,2,25,No,Jackets,SKU0481,M,In Stock,Google Ads,38
CUST00482,26,Delhi,Returning,ORD000482,12/01/2023,5502.92,Wallet,9,40,Yes,Shirts,SKU0482,XXL,In Stock,Instagram,7
CUST00483,17,Jaipur,Returning,ORD000483,09/03/2023,1445.41,Wallet,6,15,No,T-Shirts,SKU0483,XXL,In Stock,Instagram,44
CUST00484,40,Kolkata,Returning,ORD000484,31/03/2023,3150.95,Credit Card,9,0,No,Sweatshirts,SKU0484,M,In Stock,Instagram,87
CUST00485,33,Kolkata,Returning,ORD000485,25/11/2023,3367.18,Credit Card,2,0,No,Sweatshirts,SKU0485,S,In Stock,Facebook Ads,27
CUST00486,9,Jaipur,New,ORD000486,13/01/2023,1716.4,UPI,3,0,Yes,Sweatshirts,SKU0486,XL,In Stock,Google Ads,26
CUST00487,43,Pune,Returning,ORD000487,09/05/2023,1848.83,Net Banking,8,0,No,Sweatshirts,SKU0487,XXL,In Stock,Facebook Ads,64
CUST00488,54,Pune,Returning,ORD000488,10/07/2023,1684.33,Credit Card,1,5,No,Jeans,SKU0488,XL,In Stock,Instagram,33
CUST00489,48,Delhi,Returning,ORD000489,06/03/2023,2630.97,Net Banking,7,15,Yes,Shirts,SKU0489,M,In Stock,Facebook Ads,80
CUST00490,39,Kolkata,Returning,ORD000490,30/01/2023,3320.04,COD,7,15,Yes,Jackets,SKU0490,XL,In Stock,Facebook Ads,100
CUST00491,29,Bangalore,Returning,ORD000491,11/04/2023,2684.85,Wallet,1,10,Yes,Sweatshirts,SKU0491,M,In Stock,Google Ads,61
CUST00492,42,Hyderabad,Returning,ORD000492,14/09/2023,3564.19,Net Banking,9,20,No,Sweatshirts,SKU0492,S,Out of Stock,Word of Mouth,61
CUST00493,55,Delhi,Returning,ORD000493,13/05/2023,500,Wallet,8,0,No,Dresses,SKU0493,M,In Stock,Facebook Ads,37
CUST00494,26,Chennai,Returning,ORD000494,28/12/2023,2172.62,Net Banking,4,0,No,Shirts,SKU0494,M,In Stock,Facebook Ads,25
CUST00495,35,Jaipur,Returning,ORD000495,01/04/2023,964.87,COD,5,0,Yes,T-Shirts,SKU0495,XXL,Out of Stock,Instagram,23
CUST00496,50,Kolkata,Returning,ORD000496,12/06/2023,2952.58,Credit Card,2,15,No,Shirts,SKU0496,XL,In Stock,Instagram,38
CUST00497,25,Delhi,Returning,ORD000497,02/04/2023,2930.38,COD,9,0,No,Shirts,SKU0497,XXL,In Stock,Instagram,20
CUST00498,24,Mumbai,Returning,ORD000498,22/05/2023,2326.57,Credit Card,6,0,No,Jackets,SKU0498,L,In Stock,Email Marketing,93
CUST00499,13,Mumbai,Returning,ORD000499,27/06/2023,3265.42,Credit Card,3,10,No,Shirts,SKU0499,M,In Stock,Facebook Ads,46
CUST00500,60,Pune,Returning,ORD000500,01/12/2023,3996.72,Wallet,7,30,Yes,Jackets,SKU0500,L,In Stock,Instagram,47
CUST00501,58,Jaipur,Returning,ORD000501,18/05/2023,2409.22,COD,9,0,Yes,Sweatshirts,SKU0501,XXL,In Stock,Google Ads,12
CUST00502,7,Hyderabad,New,ORD000502,26/07/2023,922.46,Net Banking,3,20,Yes,Sweatshirts,SKU0502,XL,In Stock,Email Marketing,100
CUST00503,57,Bangalore,Returning,ORD000503,16/10/2023,500,COD,2,20,No,Jeans,SKU0503,XXL,Out of Stock,Word of Mouth,2
CUST00504,36,Hyderabad,Returning,ORD000504,17/01/2023,2554.17,Wallet,7,25,Yes,Jackets,SKU0504,XL,In Stock,Facebook Ads,31
CUST00505,45,Hyderabad,Returning,ORD000505,18/06/2023,2862.8,Credit Card,7,40,No,Jackets,SKU0505,XL,In Stock,Facebook Ads,34
CUST00506,20,Hyderabad,Returning,ORD000506,22/01/2023,1045.71,Wallet,4,0,No,T-Shirts,SKU0506,S,In Stock,Google Ads,18
CUST00507,1,Jaipur,New,ORD000507,12/01/2023,3588.65,UPI,9,0,No,Dresses,SKU0507,M,In Stock,Word of Mouth,13
CUST00508,8,Hyderabad,New,ORD000508,24/10/2023,1811.56,UPI,8,30,No,Shirts,SKU0508,XXL,In Stock,Word of Mouth,47
CUST00509,46,Chennai,Returning,ORD000509,12/04/2023,500,Net Banking,1,10,No,T-Shirts,SKU0509,XL,In Stock,Email Marketing,85
CUST00510,16,Jaipur,Returning,ORD000510,30/03/2023,4384.65,Wallet,1,15,No,Jackets,SKU0510,XXL,In Stock,Facebook Ads,80
CUST00511,14,Chennai,Returning,ORD000511,25/04/2023,4215.98,Net Banking,5,20,Yes,T-Shirts,SKU0511,XXL,In Stock,Instagram,67
CUST00512,12,Jaipur,New,ORD000512,07/02/2023,500,Net Banking,6,20,No,Jeans,SKU0512,XL,In Stock,Google Ads,44
CUST00513,51,Pune,Returning,ORD000513,29/04/2023,1656.1,UPI,3,40,No,Dresses,SKU0513,L,In Stock,Google Ads,18
CUST00514,23,Delhi,Returning,ORD000514,27/01/2023,1597.62,Net Banking,9,50,No,Jackets,SKU0514,M,In Stock,Google Ads,63
CUST00515,15,Mumbai,Returning,ORD000515,16/03/2023,4959.23,UPI,6,25,No,Jackets,SKU0515,M,In Stock,Google Ads,100
CUST00516,28,Hyderabad,Returning,ORD000516,07/11/2023,2351.06,Credit Card,4,0,No,Shirts,SKU0516,S,In Stock,Instagram,65
CUST00517,34,Pune,Returning,ORD000517,13/07/2023,500,Wallet,7,30,No,Dresses,SKU0517,S,In Stock,Instagram,78
CUST00518,2,Delhi,New,ORD000518,01/03/2023,3823.16,Net Banking,8,0,No,Jeans,SKU0518,S,In Stock,Email Marketing,65
CUST00519,32,Mumbai,Returning,ORD000519,31/10/2023,653.84,UPI,9,0,No,Sweatshirts,SKU0519,M,In Stock,Facebook Ads,74
CUST00520,23,Kolkata,Returning,ORD000520,23/08/2023,2109.49,COD,6,30,Yes,T-Shirts,SKU0520,L,In Stock,Instagram,44
CUST00521,22,Bangalore,Returning,ORD000521,12/08/2023,1345.35,Net Banking,6,0,No,Shirts,SKU0521,M,In Stock,Email Marketing,86
CUST00522,51,Chennai,Returning,ORD000522,08/10/2023,1659.32,Credit Card,8,0,No,Jackets,SKU0522,M,In Stock,Word of Mouth,73
CUST00523,25,Kolkata,Returning,ORD000523,02/02/2023,3905.89,Credit Card,5,0,No,Sweatshirts,SKU0523,M,In Stock,Facebook Ads,66
CUST00524,58,Jaipur,Returning,ORD000524,09/04/2023,4782,COD,3,30,No,Jeans,SKU0524,M,In Stock,Instagram,68
CUST00525,22,Mumbai,Returning,ORD000525,27/11/2023,588.45,UPI,3,15,No,Dresses,SKU0525,L,In Stock,Word of Mouth,2
CUST00526,58,Kolkata,Returning,ORD000526,29/08/2023,3439.11,Net Banking,6,20,Yes,T-Shirts,SKU0526,S,In Stock,Email Marketing,37
CUST00527,58,Bangalore,Returning,ORD000527,29/09/2023,1400.87,UPI,2,0,No,Shirts,SKU0527,XXL,In Stock,Instagram,76
CUST00528,22,Pune,Returning,ORD000528,01/11/2023,1447.49,Credit Card,6,25,No,Jackets,SKU0528,S,In Stock,Instagram,41
CUST00529,49,Mumbai,Returning,ORD000529,01/05/2023,3235.95,UPI,6,25,No,Jackets,SKU0529,S,In Stock,Word of Mouth,82
CUST00530,52,Kolkata,Returning,ORD000530,25/12/2023,958.15,Credit Card,8,5,Yes,Sweatshirts,SKU0530,XXL,In Stock,Instagram,39
CUST00531,42,Chennai,Returning,ORD000531,02/07/2023,3205.9,UPI,7,10,No,Sweatshirts,SKU0531,M,In Stock,Google Ads,49
CUST00532,6,Chennai,New,ORD000532,12/10/2023,3595.17,COD,8,0,No,T-Shirts,SKU0532,L,In Stock,Instagram,34
CUST00533,15,Delhi,Returning,ORD000533,24/08/2023,1851.2,Wallet,9,50,No,Dresses,SKU0533,L,In Stock,Facebook Ads,23
CUST00534,54,Kolkata,Returning,ORD000534,29/04/2023,4490.62,COD,6,20,No,Jeans,SKU0534,S,In Stock,Word of Mouth,87
CUST00535,43,Hyderabad,Returning,ORD000535,13/08/2023,590.76,COD,3,40,Yes,Dresses,SKU0535,XXL,In Stock,Facebook Ads,16
CUST00536,60,Kolkata,Returning,ORD000536,12/07/2023,4518.11,Wallet,3,5,No,Dresses,SKU0536,XL,In Stock,Email Marketing,39
CUST00537,37,Pune,Returning,ORD000537,07/08/2023,500,Wallet,1,25,No,Dresses,SKU0537,M,In Stock,Facebook Ads,73
CUST00538,33,Mumbai,Returning,ORD000538,14/11/2023,6549.57,Net Banking,5,25,No,T-Shirts,SKU0538,S,In Stock,Google Ads,65
CUST00539,8,Mumbai,New,ORD000539,05/11/2023,1890.7,Net Banking,4,20,No,T-Shirts,SKU0539,L,In Stock,Google Ads,43
CUST00540,53,Pune,Returning,ORD000540,10/10/2023,756.54,COD,9,50,Yes,Jeans,SKU0540,XXL,In Stock,Facebook Ads,22
CUST00541,60,Kolkata,Returning,ORD000541,10/02/2023,2150.99,COD,9,5,No,Dresses,SKU0541,XXL,In Stock,Email Marketing,5
CUST00542,44,Pune,Returning,ORD000542,21/09/2023,930.28,Credit Card,5,0,No,T-Shirts,SKU0542,S,Out of Stock,Instagram,65
CUST00543,44,Bangalore,Returning,ORD000543,19/09/2023,3080.45,Credit Card,4,20,No,Jeans,SKU0543,XL,In Stock,Google Ads,20
CUST00544,5,Jaipur,New,ORD000544,14/12/2023,4551.49,Net Banking,7,25,No,Jackets,SKU0544,L,In Stock,Facebook Ads,34
CUST00545,39,Pune,Returning,ORD000545,21/06/2023,1009.82,Net Banking,6,15,No,Jeans,SKU0545,S,In Stock,Facebook Ads,28
CUST00546,4,Chennai,New,ORD000546,21/08/2023,3369.1,Credit Card,4,0,No,Dresses,SKU0546,XL,In Stock,Facebook Ads,6
CUST00547,6,Pune,New,ORD000547,31/12/2023,500,Credit Card,2,15,Yes,Shirts,SKU0547,XXL,In Stock,Instagram,92
CUST00548,45,Mumbai,Returning,ORD000548,18/05/2023,4049.43,UPI,1,5,No,Dresses,SKU0548,M,In Stock,Word of Mouth,52
CUST00549,32,Chennai,Returning,ORD000549,07/10/2023,3124.35,UPI,4,10,No,Shirts,SKU0549,L,In Stock,Email Marketing,36
CUST00550,52,Mumbai,Returning,ORD000550,22/08/2023,4114.27,Credit Card,4,20,No,Jeans,SKU0550,L,In Stock,Word of Mouth,22
CUST00551,30,Delhi,Returning,ORD000551,17/02/2023,2316.48,UPI,1,25,No,Jackets,SKU0551,XL,In Stock,Email Marketing,96
CUST00552,47,Hyderabad,Returning,ORD000552,01/12/2023,1847.27,Wallet,6,0,No,Jackets,SKU0552,S,In Stock,Email Marketing,7
CUST00553,35,Mumbai,Returning,ORD000553,30/05/2023,3724.18,Net Banking,4,10,No,T-Shirts,SKU0553,XXL,Out of Stock,Facebook Ads,75
CUST00554,55,Chennai,Returning,ORD000554,26/03/2023,537.93,Net Banking,1,0,No,Jackets,SKU0554,XL,In Stock,Google Ads,47
CUST00555,40,Delhi,Returning,ORD000555,15/09/2023,500,Credit Card,1,0,No,Sweatshirts,SKU0555,M,In Stock,Facebook Ads,9
CUST00556,52,Mumbai,Returning,ORD000556,25/06/2023,2492.56,COD,1,25,No,Jeans,SKU0556,M,In Stock,Instagram,78
CUST00557,16,Bangalore,Returning,ORD000557,24/04/2023,1915.61,Credit Card,8,40,Yes,T-Shirts,SKU0557,M,In Stock,Email Marketing,23
CUST00558,13,Pune,Returning,ORD000558,07/10/2023,3330.75,UPI,8,5,No,Jackets,SKU0558,XL,In Stock,Google Ads,89
